Scene ID,Region ID,Category Tag,# of Scenes,# of Regions,Regions per Scene,# of Instances,Mean Instances per Scene,Mean Instances per Region,Instance count in region
00843-DYehNKdT76V,10,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00844-q5QZSEeHe5g,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00844-q5QZSEeHe5g,3,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00844-q5QZSEeHe5g,4,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00844-q5QZSEeHe5g,8,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00844-q5QZSEeHe5g,15,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00847-bCPU9suPUw9,1,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00847-bCPU9suPUw9,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00847-bCPU9suPUw9,3,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00847-bCPU9suPUw9,5,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00847-bCPU9suPUw9,13,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00848-ziup5kvtCCR,4,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00848-ziup5kvtCCR,8,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00848-ziup5kvtCCR,9,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00849-a8BtkwhxdRV,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,6
00849-a8BtkwhxdRV,3,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00849-a8BtkwhxdRV,6,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00849-a8BtkwhxdRV,7,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00849-a8BtkwhxdRV,16,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00853-5cdEh9F2hJL,3,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00853-5cdEh9F2hJL,4,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,5
00853-5cdEh9F2hJL,11,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00853-5cdEh9F2hJL,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00861-GLAQ4DNUx5U,6,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00861-GLAQ4DNUx5U,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00861-GLAQ4DNUx5U,17,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00861-GLAQ4DNUx5U,19,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00861-GLAQ4DNUx5U,22,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00861-GLAQ4DNUx5U,23,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00862-LT9Jq6dN3Ea,19,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00862-LT9Jq6dN3Ea,27,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00862-LT9Jq6dN3Ea,29,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00869-MHPLjHsuG27,5,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00869-MHPLjHsuG27,7,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00869-MHPLjHsuG27,11,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00869-MHPLjHsuG27,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00871-VBzV5z6i1WS,0,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,5
00871-VBzV5z6i1WS,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00871-VBzV5z6i1WS,11,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00871-VBzV5z6i1WS,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00871-VBzV5z6i1WS,14,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00873-bxsVRursffK,3,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00873-bxsVRursffK,5,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00873-bxsVRursffK,8,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00876-mv2HUxq3B53,4,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00876-mv2HUxq3B53,9,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00876-mv2HUxq3B53,11,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00876-mv2HUxq3B53,13,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00877-4ok3usBNeis,0,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00877-4ok3usBNeis,4,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00877-4ok3usBNeis,10,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,4
00877-4ok3usBNeis,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00878-XB4GS9ShBRE,1,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00878-XB4GS9ShBRE,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00878-XB4GS9ShBRE,5,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,3
00878-XB4GS9ShBRE,12,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00880-Nfvxx8J5NCo,2,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,1
00880-Nfvxx8J5NCo,10,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
00890-6s7QHgap2fW,0,Aggregate for bedroom:bed:bed base:bed cabinet:bed cabinet lamp:bed comforter:bed curtain:bed ladder:bed light:bed sheet:bed small:bed stand:bed table:bedding:bedframe:bedpost:bedroom ceiling:bedroom table:bedside cabinet:bedside cabinet door:bedside cabinet drawer:bedside lamp:bedside table:box with jewelry:ceiling bedroom:dresser:jewelry box:nightstand:wardrobe,205,832,4.058536585365854,2076,10.126829268292683,2.4951923076923075,2
